Default,LOAN,MORTDUE,VALUE,REASON,Reason_D,JOB,Mgr_D,Office_D,Prof_D,Sales_D,Self_D,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,20400,76305,103430,HomeImp,1,ProfExe,0,0,1,0,0,8,0,0,68.44158303,0,16,31.51559341
0,20400,52109,100316,DebtCon,0,Office,0,1,0,0,0,0,0,4,166.9381999,0,46,35.52622751
0,20400,41985,100096,HomeImp,1,Other,0,0,0,0,0,4,0,0,141.0330881,0,14,32.93078188
0,20400,60393,98247,DebtCon,0,Office,0,1,0,0,0,3,0,0,149.5711997,0,22,34.34224939
0,20500,93761,94895,DebtCon,0,ProfExe,0,0,1,0,0,1,1,0,118.276051,0,20,33.70161545
1,20500,25984,95541,DebtCon,0,Other,0,0,0,0,0,28,1,5,248.4048782,0,21,17.80584889
0,20500,37437,65004,DebtCon,0,Other,0,0,0,0,0,1,0,0,120.4267161,0,17,22.52545512
0,20500,86236,138729,DebtCon,0,Other,0,0,0,0,0,11,0,0,97.86217257,3,14,38.6994411
1,20500,113963,131135,HomeImp,1,Self,0,0,0,0,1,3,1,0,243.6806039,1,26,143.949605
0,20500,173061,220886,DebtCon,0,Office,0,1,0,0,0,13,0,0,213.9143599,1,32,43.79573429
0,20500,47130,66415,DebtCon,0,Office,0,1,0,0,0,4,0,0,170.9255245,2,26,33.58241575
0,20500,41899,65418,DebtCon,0,Office,0,1,0,0,0,12,0,2,113.4824598,1,22,43.20659883
0,20500,169689,198931,DebtCon,0,ProfExe,0,0,1,0,0,9,0,0,258.6200419,1,37,26.36612627
0,20500,67852,97944,HomeImp,1,Office,0,1,0,0,0,14,0,0,141.0053448,0,14,36.6093894
0,20500,53438,118731,DebtCon,0,ProfExe,0,0,1,0,0,14,0,0,258.5210694,0,20,26.14692719
0,20500,87892,136867,DebtCon,0,Other,0,0,0,0,0,10,0,0,96.92964469,3,15,40.16291939
0,20500,80441,100505,DebtCon,0,Mgr,1,0,0,0,0,7,0,0,87.44666334,7,23,38.49506596
0,20500,76620,185666,,0,Other,0,0,0,0,0,8,0,0,360.6400541,1,16,33.75431861
1,20500,106839,144460,DebtCon,0,Other,0,0,0,0,0,13,1,1,107.6713817,4,49,39.68708944
1,20500,85884,103546,DebtCon,0,Other,0,0,0,0,0,5,9,0,39.98582958,5,16,34.06826893
0,20500,64113,98322,HomeImp,1,ProfExe,0,0,1,0,0,16,0,0,634.4618926,1,23,19.57431626
0,20600,91180,98088,DebtCon,0,ProfExe,0,0,1,0,0,2,1,0,125.6768499,0,20,36.53740053
0,20600,69949,101807,HomeImp,1,Other,0,0,0,0,0,3,0,0,218.390939,0,13,30.2712393
0,20600,74828,106493,HomeImp,1,Other,0,0,0,0,0,5,1,0,204.0744093,1,12,30.22295994
0,20600,16779,56481,DebtCon,0,Other,0,0,0,0,0,24,0,1,228.0570024,0,24,27.17664772
0,20600,44826,66226,DebtCon,0,Office,0,1,0,0,0,13,0,1,120.4332624,0,22,40.91194986
0,20600,35530,105838,HomeImp,1,Other,0,0,0,0,0,7,0,0,106.162918,0,15,32.09386652
0,20600,91183,138268,DebtCon,0,Other,0,0,0,0,0,12,0,0,113.1666358,3,15,41.20785574
1,20600,52946,83558,DebtCon,0,Other,0,0,0,0,0,0,0,0,65.88287939,0,10,65.14359346
0,20600,62531,96584,DebtCon,0,Office,0,1,0,0,0,1,0,0,146.839968,0,21,33.94558615
0,20600,147855,125839,,0,ProfExe,0,0,1,0,0,4,1,0,97.10958363,3,34,29.69750665
0,20600,185050,234004,DebtCon,0,ProfExe,0,0,1,0,0,3,0,0,313.6044894,0,27,40.04911263
0,20600,114947,173502,DebtCon,0,Office,0,1,0,0,0,4,0,0,219.3368796,4,24,40.54373892
0,20700,80124,99938,DebtCon,0,Mgr,1,0,0,0,0,7,0,0,69.32471958,7,24,38.67963357
0,20700,110307,140902,DebtCon,0,Office,0,1,0,0,0,13,0,1,243.3239163,0,24,41.3367401
0,20700,71408,103991,HomeImp,1,Other,0,0,0,0,0,4,0,0,208.3517505,1,12,31.32739444
0,20700,107766,146937,DebtCon,0,Office,0,1,0,0,0,12,0,2,223.1378975,0,24,42.54727476
0,20700,140776,183621,HomeImp,1,Mgr,1,0,0,0,0,7,0,0,315.3743912,0,17,43.85601978
0,20700,69810,100756,HomeImp,1,Other,0,0,0,0,0,3,0,0,213.7282918,1,13,32.87190897
0,20700,32817,101720,HomeImp,1,Other,0,0,0,0,0,5,0,0,132.9409379,0,15,31.60621741
1,20800,176235,209695,DebtCon,0,Other,0,0,0,0,0,9,3,0,159.7067703,0,25,38.59193997
0,20800,56364,115760,DebtCon,0,ProfExe,0,0,1,0,0,16,0,0,261.8140558,0,19,24.79795817
0,20800,77885,98188,DebtCon,0,Mgr,1,0,0,0,0,4,0,0,50.29354716,7,23,38.12040471
0,20800,46434,68490,DebtCon,0,Office,0,1,0,0,0,6,0,0,171.2834729,2,26,35.99929647
0,20800,107787,182140,DebtCon,0,Office,0,1,0,0,0,7,0,0,214.3305682,3,23,41.92846949
0,20800,51562,99997,DebtCon,0,Office,0,1,0,0,0,1,0,4,168.3145771,0,47,35.23139271
0,20800,150507,126763,,0,ProfExe,0,0,1,0,0,4,0,0,102.4223879,2,33,31.990311
0,20800,107379,147014,HomeImp,1,ProfExe,0,0,1,0,0,10,0,0,161.5374824,1,22,31.92532942
0,20800,97360,123854,HomeImp,1,Mgr,1,0,0,0,0,0,0,0,310.2318196,1,20,43.21741696
0,20800,63764,97090,DebtCon,0,Office,0,1,0,0,0,1,0,0,63.24887692,0,23,34.59966898
0,20800,58440,99244,DebtCon,0,Office,0,1,0,0,0,1,0,4,174.9585772,0,46,37.48854569
0,20800,96994,140564,DebtCon,0,Mgr,1,0,0,0,0,13,0,0,169.6871574,1,25,33.5250643
0,20800,56597,79582,DebtCon,0,Mgr,1,0,0,0,0,9,1,0,67.69193855,3,27,36.06123372
0,20800,136884,180053,HomeImp,1,Mgr,1,0,0,0,0,9,0,0,323.5951974,0,17,43.03775004
0,20900,71972,101745,DebtCon,0,Mgr,1,0,0,0,0,6,0,0,67.32456202,6,23,38.51325618
0,20900,111464,144487,DebtCon,0,Office,0,1,0,0,0,11,0,1,206.6773533,0,25,40.06547716
0,20900,16174,34886,DebtCon,0,Other,0,0,0,0,0,1,0,0,52.30365625,1,4,29.7527322
0,20900,127077,204192,HomeImp,1,ProfExe,0,0,1,0,0,13,0,0,181.6508803,0,22,34.58958143
0,20900,59228,92224,DebtCon,0,Office,0,1,0,0,0,1,0,0,157.0711836,1,21,37.67720937
0,20900,45279,73814,DebtCon,0,Office,0,1,0,0,0,1,0,0,235.3955528,0,12,34.57184425
0,20900,51960,105524,DebtCon,0,Office,0,1,0,0,0,2,0,3,179.925635,0,47,37.17960241
0,20900,60553,91364,DebtCon,0,Office,0,1,0,0,0,1,0,0,75.56380333,0,22,37.41120065
1,20900,66575,79416,DebtCon,0,ProfExe,0,0,1,0,0,13,2,1,107.2695126,7,28,28.38233702
1,20900,122807,150896,DebtCon,0,Other,0,0,0,0,0,5,0,0,123.4795377,2,13,30.4244811
1,20900,61402,88659,DebtCon,0,ProfExe,0,0,1,0,0,9,3,0,164.2489323,1,63,40.92143334
0,20900,152994,117934,,0,ProfExe,0,0,1,0,0,4,0,0,98.50936023,3,34,32.31318716
0,21000,101678,144063,HomeImp,1,ProfExe,0,0,1,0,0,9,0,0,167.7183935,0,22,32.20492622
0,21000,53572,80048,DebtCon,0,Mgr,1,0,0,0,0,9,2,0,69.90656984,2,27,34.9310865
0,21000,133430,189263,DebtCon,0,ProfExe,0,0,1,0,0,22,0,0,229.986998,1,23,40.56412158
1,21000,113954,136249,DebtCon,0,Office,0,1,0,0,0,2,0,0,97.54425218,13,14,33.62088344
1,21000,48735,71694,DebtCon,0,Other,0,0,0,0,0,8,0,0,48.49897084,3,10,32.92140064
0,21000,67657,100606,HomeImp,1,Other,0,0,0,0,0,5,0,0,225.2852704,1,12,31.04430422
0,21000,90425,97741,DebtCon,0,ProfExe,0,0,1,0,0,1,0,0,123.9728061,0,20,33.56414529
0,21000,106011,173778,DebtCon,0,Office,0,1,0,0,0,7,0,0,223.7696106,3,24,40.56475036
1,21000,52411,90031,,0,ProfExe,0,0,1,0,0,5,2,1,90.4254746,3,24,41.96624947
0,21000,131378,199687,HomeImp,1,ProfExe,0,0,1,0,0,12,0,0,208.6059657,0,21,37.09927911
0,21100,16110,54436,DebtCon,0,Other,0,0,0,0,0,24,0,2,207.2079516,1,25,28.09337559
0,21100,55863,81406,DebtCon,0,Mgr,1,0,0,0,0,10,1,0,74.57642698,2,27,36.76027571
0,21100,81389,123842,DebtCon,0,Other,0,0,0,0,0,9,0,0,285.0469162,1,17,37.13906786
0,21100,61427,83722,DebtCon,0,Other,0,0,0,0,0,19,0,0,220.5535336,0,21,32.72762776
0,21100,63955,95621,HomeImp,1,ProfExe,0,0,1,0,0,19,0,0,626.2970937,0,24,20.01032357
0,21100,91479,127110,DebtCon,0,Office,0,1,0,0,0,25,0,0,279.4682368,3,16,33.07852222
0,21100,143487,180122,HomeImp,1,Mgr,1,0,0,0,0,7,0,0,324.1633286,0,16,43.25118252
0,21200,130373,204384,HomeImp,1,ProfExe,0,0,1,0,0,13,0,0,197.0444606,0,21,35.20443453
0,21200,85092,139345,DebtCon,0,Other,0,0,0,0,0,9,0,1,87.64505947,3,14,42.13884767
0,21200,23088,56535,DebtCon,0,Other,0,0,0,0,0,27,0,1,216.1560174,0,24,27.39523388
0,21200,103264,148968,HomeImp,1,ProfExe,0,0,1,0,0,8,0,0,161.8591186,1,22,34.54854127
0,21200,109747,174666,DebtCon,0,Office,0,1,0,0,0,7,0,0,211.8072267,3,24,40.39483989
0,21200,70096,108632,HomeImp,1,Other,0,0,0,0,0,4,0,0,200.0149175,1,13,29.64128644
0,21200,44097,64703,DebtCon,0,Office,0,1,0,0,0,12,0,2,123.8939486,1,21,40.13923179
1,21200,69212,106273,DebtCon,0,ProfExe,0,0,1,0,0,12,0,1,97.2311228,0,22,18.11489583
0,21200,67272,107667,HomeImp,1,Other,0,0,0,0,0,5,0,0,224.1204408,0,12,30.51053209
0,21200,62067,104579,HomeImp,1,Office,0,1,0,0,0,13,0,0,143.3645296,0,14,36.1076674
0,21200,84117,118884,DebtCon,0,Other,0,0,0,0,0,9,0,0,302.2069005,2,16,36.19052426
0,21200,48273,71102,DebtCon,0,Other,0,0,0,0,0,7,0,0,73.30309745,2,19,34.65925993
0,21200,70400,96999,HomeImp,1,Office,0,1,0,0,0,14,0,0,135.2645371,0,13,38.82316963
0,21200,55203,90639,DebtCon,0,Other,0,0,0,0,0,17,0,0,196.9337486,1,21,32.91387412
0,21200,63093,101789,HomeImp,1,ProfExe,0,0,1,0,0,18,0,0,623.4562088,1,24,19.41458795
0,21200,91759,95165,DebtCon,0,ProfExe,0,0,1,0,0,2,0,0,106.8357327,0,19,34.21668917
0,21200,113648,145650,DebtCon,0,Office,0,1,0,0,0,11,0,1,231.0192443,0,24,41.55930367
0,21300,133942,282972,HomeImp,1,Mgr,1,0,0,0,0,3,0,0,197.1481905,0,15,30.54540067
0,21300,58209,84200,DebtCon,0,Other,0,0,0,0,0,18,0,0,212.9322977,0,22,33.03314641
0,21300,63263,94180,DebtCon,0,Office,0,1,0,0,0,1,0,0,138.3484553,1,22,35.5492951
0,21300,56729,114643,DebtCon,0,ProfExe,0,0,1,0,0,14,0,3,276.170167,1,36,25.83088323
0,21300,107012,159949,DebtCon,0,Mgr,1,0,0,0,0,15,0,0,166.0829828,0,26,33.35538267
0,21300,185874,235968,DebtCon,0,ProfExe,0,0,1,0,0,3,0,0,291.8195388,1,26,36.99364995
0,21300,101524,141859,HomeImp,1,ProfExe,0,0,1,0,0,10,0,0,162.3221192,0,23,31.98763633
0,21300,183386,230443,DebtCon,0,ProfExe,0,0,1,0,0,1,0,0,288.3736976,1,26,39.33487902
0,21300,72450,88622,DebtCon,0,Other,0,0,0,0,0,3,0,0,117.2101261,1,29,32.66110554
0,21300,94642,125062,DebtCon,0,Office,0,1,0,0,0,24,0,0,278.691315,2,17,32.98853181
0,21300,74081,102810,DebtCon,0,Office,0,1,0,0,0,9,0,0,200.9111493,1,12,31.15558593
0,21300,98507,125539,HomeImp,1,Mgr,1,0,0,0,0,0,0,1,311.3257037,0,19,42.22721497
0,21300,68544,89908,DebtCon,0,Other,0,0,0,0,0,3,0,0,101.7740201,2,30,32.82545058
0,21300,55140,81692,DebtCon,0,Other,0,0,0,0,0,12,0,0,109.9006857,1,10,4.384983222
0,21300,143676,181960,HomeImp,1,Mgr,1,0,0,0,0,8,0,0,313.1874651,0,17,43.64534866
1,21300,103989,143796,DebtCon,0,Other,0,0,0,0,0,9,2,0,135.2328361,3,20,44.38257789
0,21400,96016,135783,DebtCon,0,Mgr,1,0,0,0,0,14,0,0,169.0161379,2,25,35.61202481
0,21400,134041,163103,DebtCon,0,ProfExe,0,0,1,0,0,6,1,0,172.0310693,0,38,19.63706875
1,21400,166244,212505,DebtCon,0,ProfExe,0,0,1,0,0,4,2,7,183.5480397,4,24,38.14905923
1,21400,104657,147364,DebtCon,0,Other,0,0,0,0,0,7,2,0,149.2544801,2,20,46.30507215
0,21400,53071,104997,DebtCon,0,Office,0,1,0,0,0,1,0,4,173.5751047,0,47,37.82317309
0,21400,113053,147467,DebtCon,0,Office,0,1,0,0,0,11,0,2,219.1538803,0,24,41.82491442
0,21400,90912,121714,DebtCon,0,Self,0,0,0,0,1,3,0,0,221.515426,2,26,34.88554143
0,21400,49459,69461,DebtCon,0,Other,0,0,0,0,0,25,0,0,314.6389579,2,32,35.98208365
0,21400,64378,99343,HomeImp,1,ProfExe,0,0,1,0,0,18,0,0,627.7023895,1,23,20.68871482
0,21400,92241,133791,DebtCon,0,Other,0,0,0,0,0,11,0,0,81.44638031,3,15,41.39546183
0,21400,41671,103427,HomeImp,1,Other,0,0,0,0,0,6,0,0,122.1533442,0,15,31.61467953
0,21400,70112,94849,DebtCon,0,Other,0,0,0,0,0,4,0,0,109.780321,1,29,35.63050485
0,21400,143151,185014,HomeImp,1,Mgr,1,0,0,0,0,7,0,0,314.9842869,0,17,43.10300163
0,21400,128095,167824,DebtCon,0,ProfExe,0,0,1,0,0,6,0,0,180.4173542,0,38,17.49570049
1,21400,95147,132304,DebtCon,0,Office,0,1,0,0,0,7,1,5,206.1276648,1,18,36.23566539
0,21500,100727,146904,HomeImp,1,ProfExe,0,0,1,0,0,11,0,0,153.2238882,1,23,34.96596275
0,21500,107799,160526,DebtCon,0,Mgr,1,0,0,0,0,16,0,0,195.48568,0,25,32.37876814
0,21500,110712,178045,DebtCon,0,Office,0,1,0,0,0,6,0,0,212.6040797,4,24,43.3108563
0,21500,141688,184241,HomeImp,1,Mgr,1,0,0,0,0,8,0,0,311.4261279,0,16,44.59015523
0,21500,129361,284790,HomeImp,1,Mgr,1,0,0,0,0,3,0,0,199.2195955,0,15,30.40625943
0,21500,135899,186976,DebtCon,0,ProfExe,0,0,1,0,0,18,0,0,227.3474864,1,24,42.66067749
0,21500,96993,143240,DebtCon,0,ProfExe,0,0,1,0,0,20,0,0,173.3416649,0,25,39.85872689
0,21500,125451,200594,HomeImp,1,ProfExe,0,0,1,0,0,13,0,0,205.2783646,0,22,36.89339399
0,21500,71636,96678,HomeImp,1,Office,0,1,0,0,0,13,0,0,135.9405415,0,13,37.87247372
0,21500,94310,142986,DebtCon,0,ProfExe,0,0,1,0,0,22,1,0,170.2049996,0,25,39.56664624
0,21500,90321,103778,DebtCon,0,ProfExe,0,0,1,0,0,2,0,0,128.6427857,0,20,34.28267592
0,21500,58646,90807,DebtCon,0,Other,0,0,0,0,0,17,0,0,196.8087927,1,22,31.69796036
1,21600,144276,190797,DebtCon,0,Mgr,1,0,0,0,0,0,1,4,313.4273217,2,18,37.97135495
0,21600,45421,75632,DebtCon,0,Office,0,1,0,0,0,2,0,1,230.2422347,0,11,33.45738088
0,21600,105654,155460,DebtCon,0,Mgr,1,0,0,0,0,16,0,0,193.0488032,0,25,33.60060846
0,21600,77139,185494,,0,Other,0,0,0,0,0,11,0,0,358.4284243,0,17,33.16743122
0,21600,36777,68300,DebtCon,0,Office,0,1,0,0,0,11,0,2,121.4942487,0,22,41.13829939
0,21600,105759,139002,DebtCon,0,Office,0,1,0,0,0,11,0,2,213.0345218,0,24,40.9030584
0,21600,61797,109007,DebtCon,0,ProfExe,0,0,1,0,0,14,0,2,267.8877899,0,35,26.09217153
0,21600,70832,96503,HomeImp,1,Office,0,1,0,0,0,13,0,0,136.3971417,0,14,37.58053042
0,21600,41105,65411,DebtCon,0,Other,0,0,0,0,0,25,0,0,303.2340527,3,32,35.24732771
0,21600,66711,105267,HomeImp,1,Office,0,1,0,0,0,13,0,0,145.9353838,0,14,37.11491559
0,21600,59219,98111,HomeImp,1,ProfExe,0,0,1,0,0,18,0,0,626.7713928,1,23,21.24168423
0,21600,108923,142716,HomeImp,1,ProfExe,0,0,1,0,0,9,0,0,162.446914,0,23,33.41977874
0,21600,43449,68744,DebtCon,0,Office,0,1,0,0,0,11,0,1,121.950991,1,22,40.91647738
0,21600,93937,147792,DebtCon,0,ProfExe,0,0,1,0,0,23,0,0,156.6673122,0,25,40.19063608
0,21700,56822,78399,DebtCon,0,Mgr,1,0,0,0,0,10,1,0,70.69107272,3,28,36.61054006
0,21700,70252,186320,,0,Other,0,0,0,0,0,11,0,0,356.886499,1,16,30.18400134
0,21700,62506,96588,HomeImp,1,ProfExe,0,0,1,0,0,18,0,1,615.1333732,0,24,21.9726752
0,21700,79240,96784,DebtCon,0,Mgr,1,0,0,0,0,5,0,0,64.50842359,6,24,38.07896313
0,21700,45640,67023,DebtCon,0,Other,0,0,0,0,0,25,0,0,293.7620767,1,32,34.28537258
0,21700,29500,53943,DebtCon,0,ProfExe,0,0,1,0,0,14,0,0,185.6820797,1,19,37.75154584
0,21700,93025,140438,HomeImp,1,ProfExe,0,0,1,0,0,5,0,0,166.1776578,0,32,32.77507936
0,21700,93868,147228,DebtCon,0,ProfExe,0,0,1,0,0,22,0,0,153.6845963,0,25,39.53395424
0,21700,47024,71628,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,177.6020656,1,41,37.12536175
0,21700,45697,68144,DebtCon,0,Office,0,1,0,0,0,5,0,0,166.8710357,1,27,36.40831543
0,21700,20627,52040,DebtCon,0,Other,0,0,0,0,0,26,0,2,199.9854317,0,25,27.11768955
0,21700,91637,126105,HomeImp,1,Mgr,1,0,0,0,0,10,0,0,131.875354,1,23,30.96129202
0,21700,59947,94103,DebtCon,0,Office,0,1,0,0,0,0,0,0,154.5525474,1,21,34.7717086
0,21700,88313,139567,DebtCon,0,Other,0,0,0,0,0,11,0,0,89.83955821,3,14,39.09887429
0,21700,128841,172954,DebtCon,0,ProfExe,0,0,1,0,0,4,0,0,165.3102818,0,37,20.3428108
0,21700,72180,93427,DebtCon,0,Other,0,0,0,0,0,2,0,0,115.5294894,1,29,33.45667038
0,21700,188525,234269,DebtCon,0,ProfExe,0,0,1,0,0,0,0,0,301.5210741,0,26,37.33952006
1,21700,24984,92297,DebtCon,0,Other,0,0,0,0,0,26,0,6,238.3696373,1,20,16.39716087
0,21700,187311,230513,DebtCon,0,ProfExe,0,0,1,0,0,2,0,0,270.47904,0,27,38.99923204
0,21800,48139,80114,DebtCon,0,Other,0,0,0,0,0,13,0,0,111.9986308,1,9,4.142703972
0,21800,90065,122335,DebtCon,0,Self,0,0,0,0,1,3,0,0,212.6954676,1,26,34.84691939
0,21800,80092,98561,DebtCon,0,Mgr,1,0,0,0,0,5,0,0,73.31793013,7,24,37.13828397
0,21800,48162,70361,DebtCon,0,Office,0,1,0,0,0,2,0,0,227.9862791,0,12,36.0618164
0,21800,107271,161219,DebtCon,0,Mgr,1,0,0,0,0,15,0,0,187.2974769,0,26,31.55694874
0,21800,96709,123613,DebtCon,0,Self,0,0,0,0,1,3,0,0,218.7303331,2,27,35.87449455
0,21800,133812,166893,DebtCon,0,ProfExe,0,0,1,0,0,6,0,0,169.7671445,0,37,20.05952718
0,21800,41582,71574,DebtCon,0,Other,0,0,0,0,0,25,0,0,308.7370531,2,32,34.36936756
1,21800,76324,102287,DebtCon,0,Office,0,1,0,0,0,6,0,1,61.64132538,4,29,41.03238603
0,21900,53598,74780,DebtCon,0,ProfExe,0,0,1,0,0,10,0,1,191.5519093,1,42,40.49010197
0,21900,51861,68951,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,188.9786171,0,42,38.99975416
1,21900,52735,75372,DebtCon,0,ProfExe,0,0,1,0,0,5,0,1,217.0209402,6,23,34.01591498
0,21900,62387,113827,DebtCon,0,ProfExe,0,0,1,0,0,15,0,3,281.0591408,1,36,26.03170911
0,21900,53458,77455,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,192.8877492,1,42,40.95631078
0,21900,70152,188365,,0,Other,0,0,0,0,0,9,0,0,367.5414905,0,17,32.69251534
0,21900,148955,118862,,0,ProfExe,0,0,1,0,0,6,0,0,93.92588206,3,34,30.32211463
0,21900,105787,142466,HomeImp,1,ProfExe,0,0,1,0,0,8,0,0,145.3771766,0,22,32.33389935
0,22000,36738,100040,HomeImp,1,Other,0,0,0,0,0,6,0,0,138.9424576,0,14,30.78315421
0,22000,71664,98015,DebtCon,0,Mgr,1,0,0,0,0,9,0,0,191.3136088,1,19,34.92102106
0,22000,48041,88433,DebtCon,0,Other,0,0,0,0,0,12,0,0,96.33643462,0,10,5.226673619
0,22000,15774,60115,DebtCon,0,Other,0,0,0,0,0,27,0,1,213.4142381,0,24,25.57680965
0,22000,81668,123978,DebtCon,0,Other,0,0,0,0,0,8,0,0,285.1417502,1,16,37.41710801
0,22000,76367,103928,DebtCon,0,Other,0,0,0,0,0,20,0,0,202.578152,1,13,38.71719491
0,22000,88898,121357,HomeImp,1,Mgr,1,0,0,0,0,12,0,0,115.8322132,2,24,31.10896086
0,22000,70139,95042,DebtCon,0,Other,0,0,0,0,0,2,0,0,97.90858291,2,29,32.52452824
0,22000,188982,231933,DebtCon,0,ProfExe,0,0,1,0,0,2,0,0,294.9601692,0,26,36.43459137
0,22000,53212,85006,DebtCon,0,Other,0,0,0,0,0,20,0,0,218.4841129,1,21,32.8557014
0,22000,61251,91744,DebtCon,0,Office,0,1,0,0,0,0,0,0,145.4891553,0,21,34.34790875
0,22000,61042,96622,HomeImp,1,ProfExe,0,0,1,0,0,17,0,0,638.2753611,1,23,21.45734981
0,22100,69697,102155,HomeImp,1,Mgr,1,0,0,0,0,13,0,0,164.7849474,0,28,36.27847391
0,22100,92724,126348,HomeImp,1,Mgr,1,0,0,0,0,11,0,0,122.2657812,1,24,30.84350527
0,22100,95351,117905,DebtCon,0,Other,0,0,0,0,0,25,0,0,233.7484518,1,27,41.52372299
0,22100,57018,80673,DebtCon,0,Other,0,0,0,0,0,12,0,0,108.7492561,1,10,7.39014306
0,22100,86148,141472,DebtCon,0,Other,0,0,0,0,0,11,0,0,89.16146609,2,14,40.67729771
0,22100,132417,170643,DebtCon,0,ProfExe,0,0,1,0,0,4,0,0,180.0368768,0,37,21.23609046
0,22100,45993,67208,DebtCon,0,Other,0,0,0,0,0,8,0,1,60.45700477,2,18,34.78092033
0,22100,36084,84734,HomeImp,1,Other,0,0,0,0,0,25,0,0,257.8457289,0,6,24.52600298
0,22200,45148,85341,HomeImp,1,Other,0,0,0,0,0,24,0,0,275.601041,1,7,23.46160875
0,22200,138121,180144,DebtCon,0,ProfExe,0,0,1,0,0,22,0,0,240.703069,1,24,40.62189416
0,22200,102345,148299,HomeImp,1,ProfExe,0,0,1,0,0,11,0,0,169.088974,0,22,34.47287973
0,22200,93947,116176,DebtCon,0,Self,0,0,0,0,1,2,0,0,205.0294085,2,26,34.93940311
0,22200,57458,102195,HomeImp,1,ProfExe,0,0,1,0,0,18,0,0,628.1580616,1,24,20.4962161
0,22200,64809,96831,HomeImp,1,ProfExe,0,0,1,0,0,17,0,0,639.0581723,0,24,22.61418191
0,22200,67626,109042,HomeImp,1,Other,0,0,0,0,0,4,0,0,203.9649128,0,12,31.5290287
0,22200,9709,33926,DebtCon,0,Other,0,0,0,0,0,0,0,0,28.52378272,1,3,29.5997802
0,22200,137889,182973,HomeImp,1,Mgr,1,0,0,0,0,6,0,0,317.3561249,0,17,44.96871369
0,22300,52322,102958,DebtCon,0,Office,0,1,0,0,0,2,1,4,174.536412,0,47,36.85308497
0,22300,72814,186463,,0,Other,0,0,0,0,0,10,0,0,367.2473584,1,16,30.33358791
0,22300,34326,103199,HomeImp,1,Other,0,0,0,0,0,6,0,0,141.6770299,0,14,30.47179852
0,22300,59809,90883,DebtCon,0,Office,0,1,0,0,0,2,0,0,161.4029057,1,22,36.17425125
0,22300,93305,143672,DebtCon,0,ProfExe,0,0,1,0,0,21,0,0,176.4166175,0,25,40.47109214
0,22300,60513,111713,DebtCon,0,ProfExe,0,0,1,0,0,15,0,3,291.61872,1,35,27.70517064
0,22300,89591,149566,DebtCon,0,ProfExe,0,0,1,0,0,23,0,0,157.6517299,0,24,41.85930497
0,22300,133995,281186,HomeImp,1,Mgr,1,0,0,0,0,2,0,0,181.1539882,0,15,28.89929961
0,22400,74553,102373,DebtCon,0,Other,0,0,0,0,0,18,0,0,206.5813951,1,12,40.84802282
0,22400,38669,105881,HomeImp,1,Other,0,0,0,0,0,6,0,0,125.2428417,0,14,32.77827083
0,22400,135912,181863,HomeImp,1,Mgr,1,0,0,0,0,7,0,0,316.9929061,0,17,45.00681809
0,22400,65502,104373,HomeImp,1,Office,0,1,0,0,0,14,0,0,141.8128234,0,13,36.22194314
0,22400,52597,69312,DebtCon,0,Office,0,1,0,0,0,2,0,0,224.2413307,0,12,33.82410789
0,22400,72866,95734,DebtCon,0,Mgr,1,0,0,0,0,5,0,0,75.95573527,7,23,37.50722389
0,22400,130184,164189,DebtCon,0,ProfExe,0,0,1,0,0,6,0,0,173.6413388,0,39,19.64066727
0,22400,93140,120977,DebtCon,0,Other,0,0,0,0,0,23,0,0,232.8554837,0,27,39.74431431
0,22400,40605,76986,DebtCon,0,ProfExe,0,0,1,0,0,9,0,0,276.275914,0,19,39.7301928
0,22400,89985,121601,HomeImp,1,Mgr,1,0,0,0,0,11,0,0,111.9824201,2,24,30.9911741
0,22400,71051,102374,HomeImp,1,Office,0,1,0,0,0,14,0,0,137.1896556,0,14,36.12206849
1,22400,51470,68139,DebtCon,0,Mgr,1,0,0,0,0,9,0,0,31.16869601,2,8,37.95217991
0,22400,95539,124566,HomeImp,1,Mgr,1,0,0,0,0,9,0,0,140.6955024,1,24,31.86981041
1,22400,25585,54049,,0,ProfExe,0,0,1,0,0,20,0,0,251.358003,0,19,25.20270637
0,22400,91402,100845,DebtCon,0,ProfExe,0,0,1,0,0,2,1,0,132.2166218,0,20,35.68247123
0,22400,106561,157214,DebtCon,0,Mgr,1,0,0,0,0,15,0,0,186.6280966,0,25,33.4306376
0,22400,16630,56824,DebtCon,0,Other,0,0,0,0,0,25,0,1,199.7384646,0,24,27.02778743
0,22400,32665,56639,DebtCon,0,Other,0,0,0,0,0,13,0,0,101.7583551,1,25,31.47003128
0,22400,47687,65704,DebtCon,0,Office,0,1,0,0,0,6,0,0,174.5578971,2,27,36.21976783
0,22400,81617,125950,DebtCon,0,Other,0,0,0,0,0,9,0,0,289.5196987,1,16,35.5136585
0,22400,18371,38311,DebtCon,0,Other,0,0,0,0,0,1,0,0,37.23500048,2,3,29.4760034
0,22500,44228,86872,HomeImp,1,Other,0,0,0,0,0,24,0,0,256.2869189,1,6,26.85325902
0,22500,57762,95790,DebtCon,0,Office,0,1,0,0,0,3,0,0,151.7150658,1,21,34.86359608
