Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,next_day_closing_price
2018-01-23,10869.0,11438.0,10056.6,10903.2,271759,973223,358396,2227847638504,2.0055696449824e+19,1.345,11908509067,11.364,5.142,8.136000000000001,61095.0,888.717,81995.0,153.186,784072.0,18.684,11.452,16822237.5,27086864.964,11452.3
2018-01-24,10899.4,11549.5,10584.5,11452.3,250247,966769,380485,2227847638504,1.8693317113106e+19,1.474,12306542146,12.569,5.85,8.182,66525.0,1582.0,78855.0,139.94,848037.0,18.637,11.422,16824437.5,27243321.441919502,11203.0
2018-01-25,11439.9,11740.9,10983.8,11203.0,236422,953261,352841,2460585023618,2.1290817074846e+19,1.1740000000000002,9852689149,10.635,5.687,9.113999999999999,65271.0,1411.0,79509.0,132.003,750794.0,18.625,10.064,16824625.0,23853113.88,11118.1
2018-01-26,11203.1,11655.3,10389.4,11118.1,220304,960456,341660,2603077300219,1.9392159664874e+19,1.227,11712243694,10.523,5.544,9.29,85553.0,1307.0,73227.0,135.08700000000002,723781.0,18.588,9.749,16828350.0,22680092.5125,11467.5
2018-01-27,11118.0,11621.7,10908.4,11467.5,193421,939838,289097,2603077300219,2.0629933647233e+19,1.166,7246518193,9.824,5.114,9.172,79489.0,1080.0,63956.0,116.988,778222.0,18.398,7.902,16830137.5,23938854.891750198,11795.1
2018-01-28,11471.2,12112.7,11433.3,11795.1,213288,935922,322498,2603077300219,1.8958661972783e+19,1.3159999999999998,11335689458,8.529,5.0360000000000005,9.113999999999999,171670.0,928.8389999999999,66645.0,110.365,641321.0,18.397000000000002,7.297000000000001,16832287.5,24143236.92,11244.8
2018-01-29,11794.9,11888.1,11119.0,11244.8,232028,925391,350079,2603077300219,1.9987215769643e+19,1.136,9434363501,7.143,4.864,9.73,95042.0,1001.0,82322.0,112.134,653494.0,18.239,7.307,16834137.5,21651636.805,10166.0
2018-01-30,11244.5,11277.2,9917.7,10166.0,236442,901063,363129,2603077300219,2.1731784189133e+19,1.115,8869246425,7.309,4.6160000000000005,8.623,107502.0,1279.0,84246.0,125.38,707495.0,18.183,7.136,16835675.0,24473743.4213841,10265.4
2018-01-31,10166.3,10397.7,9742.2,10265.4,204159,944705,337571,2603077300219,1.8087432833991e+19,0.912,7824248447,8.068,3.786,12.308,88742.0,1751.0,81651.0,135.08700000000002,579948.0,18.145,9.988999999999999,16837687.5,15840583.36,9181.1
2018-02-01,10266.2,10303.0,8789.2,9181.1,257504,958674,403277,2603077300219,1.7614756901754e+19,1.226,10190875404,8.107999999999999,3.803,9.0,82912.0,1389.0,93008.0,169.84799999999998,726833.0,18.195999999999998,9.672,16839687.5,19329173.7333,8893.2
2018-02-02,9179.8,9201.4,7915.8,8893.2,235750,941242,394122,2603077300219,2.1809169999327e+19,0.9520000000000001,10139478866,10.181000000000001,3.9210000000000003,8.571,54128.0,1757.0,102640.0,222.925,763496.0,18.273,11.562000000000001,16841225.0,20349765.9537948,9241.1
2018-02-03,8894.4,9506.9,8249.3,9241.1,194733,916645,297108,2603077300219,2.1109405215282e+19,0.914,6421552427,6.859,3.7089999999999996,9.113999999999999,42393.0,983.301,76444.0,148.61700000000002,620918.0,18.314,6.928999999999999,16843762.5,18561807.1917,8222.2
2018-02-04,9241.5,9382.1,7932.1,8222.2,173509,889806,268466,2603077300219,2.1016871980311e+19,0.981,5499166432,5.662999999999999,3.142,8.09,49344.0,968.684,78202.0,127.38600000000001,595294.0,18.288,4.769,16845987.5,19061071.0683,6938.5
2018-02-05,8220.8,8383.2,6651.9,6938.5,216178,899185,334825,2603077300219,2.4520821702638e+19,0.7809999999999999,11558710245,6.193,2.559,7.784,65810.0,987.9810000000001,99959.0,222.925,777110.0,18.367,6.995,16846750.0,19165215.2614707,7701.2
2018-02-06,6939.3,7896.2,5996.6,7701.2,243950,961110,397735,2607870187293,2.3221901933159e+19,0.6759999999999999,10063745538,4.614,2.191,8.471,53713.0,921.674,109734.0,279.541,849088.0,18.421,7.18,16850425.0,17000620.9333,7594.7
2018-02-07,7693.8,8536.5,7196.6,7594.7,213578,945530,326879,2874674234416,2.0576994820576e+19,0.727,7637070812,4.588,2.517,10.213,43026.0,931.117,95072.0,180.463,694798.0,18.426,6.553,16852187.5,14762174.0625,8164.2
2018-02-08,7595.1,8489.9,7595.1,8164.2,173158,944714,264306,2874674234416,2.1028915062819e+19,0.677,8069714475,4.195,2.377,10.992,55780.0,717.7410000000001,101569.0,152.155,651284.0,18.292,5.103,16852262.5,14093910.228913598,8699.8
2018-02-09,8163.6,8735.6,7784.6,8699.8,177725,957285,305351,2874674234416,1.8360937041376e+19,0.8029999999999999,7623426850,4.127,2.405,10.667,53355.0,847.748,89542.0,127.38600000000001,689413.0,18.521,4.979,16855512.5,14685356.425,8559.6
2018-02-10,8697.3,9066.6,8172.2,8559.6,181640,947466,287700,2874674234416,1.9006917325142e+19,0.858,11338600258,4.248,2.2880000000000003,10.07,73500.0,838.92,77570.0,102.616,593126.0,18.502,4.736000000000001,16857300.0,15154655.1653,8081.9
2018-02-11,8559.7,8564.2,7843.7,8081.9,147057,946795,248844,2874674234416,2.2788321686848e+19,0.7040000000000001,9168379767,3.469,2.059,9.536,78200.0,543.462,75335.0,99.07799999999999,730277.0,18.516,3.182,16857800.0,16243960.9275333,8903.5
2018-02-12,8083.6,8984.9,8083.6,8903.5,186752,941726,294180,2874674234416,2.2272708761809e+19,0.8340000000000001,11904575766,3.245,1.7619999999999998,8.675,77583.0,751.385,83783.0,106.155,781308.0,18.589000000000002,3.265,16861262.5,18398084.88,8539.2
2018-02-13,8906.2,8942.7,8378.0,8539.2,182820,946217,282146,2874674234416,2.4091160235697e+19,0.7609999999999999,8730307130,3.247,1.6769999999999998,8.78,62204.0,826.6339999999999,73084.0,102.616,729810.0,18.579,3.24,16863325.0,17728596.585,9476.3
2018-02-14,8542.6,9500.0,8541.6,9476.3,196238,940502,305705,2874674234416,2.3823290493e+19,0.875,10183960236,2.9419999999999997,1.382,8.045,71740.0,796.19,72888.0,102.616,815887.0,18.566,2.773,16865550.0,20752674.9936762,10037.3
2018-02-15,9475.6,10206.8,9348.5,10037.3,198052,945634,316003,2874674234416,2.1105648119953e+19,0.7929999999999999,9504821410,3.1830000000000003,1.693,10.992,70395.0,931.582,74208.0,109.693,640344.0,18.590999999999998,3.7680000000000002,16867187.5,16527155.601,10178.7
2018-02-16,10031.3,10294.3,9707.7,10178.7,187581,896942,289858,2874674234416,2.1285807122812e+19,0.955,6895956106,3.1239999999999997,1.217,9.172,59031.0,814.176,74964.0,95.539,637546.0,18.532,2.885,16868837.5,19925190.5792,11073.5
2018-02-17,10177.3,11095.9,10070.9,11073.5,173640,912798,273456,2874674234416,2.3259660594709e+19,0.88,11961568262,3.0010000000000003,1.103,9.664,90816.0,776.008,69716.0,88.462,680664.0,18.529,2.5469999999999997,16871012.5,20350444.8424035,10398.8
2018-02-18,11073.7,11271.6,10137.2,10398.8,159333,917076,259007,2874674234416,2.2024104059008e+19,1.012,14201984108,3.014,1.077,8.889,110670.0,741.691,62968.0,92.001,631438.0,18.499000000000002,2.156,16873037.5,21269179.125,11169.4
2018-02-19,10396.6,11250.5,10324.8,11169.4,187205,937515,295089,2874674234416,2.2950458188796e+19,0.986,15853557958,2.965,0.785,8.889,104096.0,764.86,69225.0,92.001,688075.0,18.48,2.454,16874375.0,22566369.915,11238.7
2018-02-20,11169.7,11791.5,11119.9,11238.7,198314,917160,308579,2967853337745,2.1116350680618e+19,0.993,11700671336,3.042,0.529,10.213,73752.0,980.863,75215.0,99.07799999999999,610136.0,18.45,2.88,16876825.0,20908106.064993102,10473.0
2018-02-21,11240.9,11289.7,10252.2,10473.0,205032,905555,303520,3007383866430,2.4813516968633e+19,0.9420000000000001,11755372348,2.153,0.204,8.521,70054.0,1085.0,69562.0,95.539,615201.0,18.428,1.891,16878937.5,22261055.1875,9841.7
2018-02-22,10470.1,10930.2,9743.9,9841.7,183086,840932,328402,3007383866430,2.42913853439e+19,0.8079999999999999,11686144951,2.121,0.205,9.664,84197.0,941.308,66124.0,92.001,633718.0,18.432000000000002,1.9809999999999999,16879900.0,18506552.0508,10170.4
2018-02-23,9840.6,10419.1,9597.8,10170.4,185045,921250,301173,3007383866430,2.1955367791169e+19,0.88,7487735687,4.015,0.675,9.73,54750.0,864.775,62576.0,81.385,643584.0,18.672,3.847,16882650.0,19432244.5627423,9704.3
2018-02-24,10163.8,10506.1,9394.5,9704.3,154389,965935,248715,3007383866430,2.1027363617047e+19,0.905,6058727701,6.209,2.378,9.931000000000001,48090.0,845.477,56616.0,70.77,627718.0,18.872,5.04,16884462.5,18033349.182,9585.2
2018-02-25,9703.1,9860.3,9330.1,9585.2,144698,660554,246087,3007383866430,2.4306268031908e+19,0.865,4357640468,2.763,1.344,8.421,40227.0,832.952,63393.0,67.23100000000001,443104.0,18.877,1.9040000000000001,16885425.0,20726468.25,10285.1
2018-02-26,9590.9,10378.4,9410.3,10285.1,186333,908912,302028,3007383866430,2.2182150828854e+19,0.81,6617903943,2.464,0.45399999999999996,10.213,44990.0,841.1189999999999,66533.0,77.847,517139.0,18.864,2.556,16888362.5,18189790.703897197,10594.4
2018-02-27,10287.8,10867.2,10120.5,10594.4,219464,916653,324196,3007383866430,2.3576969475581e+19,0.92,7330973672,2.436,0.473,9.0,45463.0,894.683,64827.0,77.847,594737.0,18.891,2.467,16890362.5,21592349.9667,10333.9
2018-02-28,10584.4,11070.7,10303.4,10333.9,189068,920691,291972,3007383866430,2.4900731181445e+19,0.847,9278704846,2.878,0.596,9.29,77481.0,815.6039999999999,68823.0,74.308,680281.0,18.79,2.5810000000000004,16890950.0,20144045.5125,10904.5
2018-03-01,10335.1,11047.8,10248.7,10904.5,233579,915244,324129,3007383866430,2.2442878748396e+19,1.005,10136769301,2.377,0.6709999999999999,8.727,60302.0,900.775,61852.0,67.23100000000001,692152.0,18.703,2.463,16894362.5,23098876.8038155,10827.7
2018-03-02,10904.5,11167.0,10677.1,10827.7,194917,748187,316427,3007383866430,2.4158134090195e+19,0.907,8029196101,2.371,0.601,9.231,54967.0,825.7869999999999,61317.0,70.77,595877.0,18.723,2.1109999999999998,16896312.5,21569895.065,11402.3
2018-03-03,10822.5,11420.7,9585.5,11402.3,176844,897100,254368,3007383866430,2.5219329806152e+19,1.031,6852743485,2.44,0.597,8.0,50607.0,561.935,76645.0,63.693000000000005,754220.0,18.718,1.661,16896500.0,25485633.75,11416.5
2018-03-04,11402.8,11490.3,10878.4,11416.5,160083,907250,235245,3007383866430,2.4194695662757e+19,0.877,5243388305,2.356,0.617,9.73,43800.0,571.312,76504.21052631579,60.153999999999996,651221.0,18.726,1.778,16900412.5,21193664.651484102,11330.6
2018-03-05,11415.7,11506.9,11281.2,11330.6,201289,902413,295597,3233581400367,2.501474461577e+19,0.88,8125876684,2.552,0.521,9.664,51625.0,782.433,76440.67567567568,67.23100000000001,661842.0,18.68,2.3369999999999997,16902012.5,21689457.57,10675.1
2018-03-06,11314.2,11316.4,10412.0,10675.1,205860,920991,294732,3290605988755,2.4572333276152e+19,0.894,7041966406,1.999,0.457,9.231,50330.0,653.922,76355.44444444444,67.23100000000001,706253.0,18.479,1.875,16904225.0,20998999.9483,9902.9
2018-03-07,10779.0,10899.0,9422.1,9902.9,213821,907635,302270,3290605988755,2.6404314260397e+19,0.789,6963478826,1.699,0.306,9.172,45321.0,625.0319999999999,76444.82857142857,77.847,771278.0,18.479,1.745,16906187.5,21157511.2468039,9300.0
2018-03-08,9910.7,10109.0,9037.0,9300.0,196260,911747,281091,3290605988755,2.5419294687284e+19,0.7879999999999999,7145255424,1.765,0.265,8.889,50355.0,717.617,76812.14705882352,77.847,762458.0,18.467,1.7309999999999999,16907525.0,19122238.46,9217.0
2018-03-09,9301.9,9420.5,8351.0,9217.0,198034,903812,307386,3290605988755,2.5936622060156e+19,0.64,7215713903,1.571,0.2,9.863,54349.0,726.92,77120.24242424242,81.385,710720.0,18.409000000000002,1.875,16910037.5,16597022.2367,8762.0
2018-03-10,9216.2,9500.0,8691.1,8762.0,156088,902103,224372,3290605988755,2.3412150793173e+19,0.708,4171819412,2.387,0.374,10.286,36997.0,603.469,76957.6875,63.693000000000005,636583.0,18.529,2.252,16911787.5,16539689.0997224,9529.6
2018-03-11,8732.2,9719.6,8516.4,9529.6,150731,917527,216931,3290605988755,2.2432247992701e+19,0.789,4275935785,2.3819999999999997,0.304,9.412,47040.0,541.044,76722.58064516129,56.61600000000001,684854.0,18.551,2.031,16913062.5,18756523.695,9137.4
2018-03-12,9535.8,9892.2,8804.1,9137.4,188233,834110,275081,3290605988755,2.6949796287723e+19,0.718,6382912960,1.681,0.214,8.943999999999999,51118.0,565.518,76558.3,67.23100000000001,737014.0,18.546,1.6369999999999998,16915712.5,18489655.0517,9154.9
2018-03-13,9138.7,9482.0,8875.1,9154.9,195982,800702,272777,3290605988755,2.7155548584831e+19,0.687,5763756008,2.839,0.807,9.113999999999999,74875.0,647.564,75991.06896551725,63.693000000000005,640393.0,18.551,2.983,16917687.5,18857575.593603898,8210.6
2018-03-14,9154.9,9353.4,7958.5,8210.6,190898,642697,267448,3290605988755,2.4377753205787e+19,0.662,5976819161,1.705,0.44299999999999995,10.0,47758.0,772.7439999999999,75039.32142857142,77.847,467570.0,18.551,2.0180000000000002,16918625.0,14672757.0,8264.4
2018-03-15,8210.2,8427.0,7691.7,8264.4,206042,660821,292578,3290605988755,2.3242251614664e+19,0.642,6796887348,1.445,0.218,10.0,76767.0,750.1510000000001,74987.29629629629,84.92399999999999,494451.0,18.527,1.9969999999999999,16921287.5,15044619.0,8289.2
2018-03-16,8264.3,8604.8,7929.1,8289.2,186823,584100,287609,3290605988755,2.4407095156169e+19,0.675,5026802553,1.3219999999999998,0.207,9.231,46589.0,679.697,74863.65384615384,70.77,489203.0,18.562,1.499,16923237.5,16433524.3290414,7874.9
2018-03-17,8198.0,8344.8,7760.2,7874.9,154347,433442,225372,3290605988755,2.5683187208089e+19,0.594,3358978511,1.129,0.151,9.664,127447.0,574.212,73859.84,63.693000000000005,367021.0,18.563,1.143,16924125.0,14888219.0238,8201.2
2018-03-18,7873.2,8283.6,7323.3,8201.2,164250,600309,245234,3381698122496,2.4692394313741e+19,0.596,3888451491,1.187,0.131,9.536,75838.0,767.289,72365.08333333331,74.308,438266.0,18.598,1.3259999999999998,16926987.5,15423545.8125,8616.8
2018-03-19,8200.9,8698.3,8127.7,8616.8,191373,564826,273823,3462542391192,2.7006132854272e+19,0.609,5468177144,1.345,0.156,9.29,58157.0,645.288,71377.82608695653,74.308,483206.0,18.627,1.565,16928925.0,16605902.4023534,8912.6
2018-03-20,8614.1,9039.6,8326.8,8912.6,195041,672613,273697,3462542391192,2.4112729475393e+19,0.58,5122699450,1.39,0.251,11.339,49348.0,654.872,70005.5,67.23100000000001,453198.0,18.639,1.94,16929662.5,14275767.4275,8905.9
2018-03-21,8912.4,9173.4,8775.1,8905.9,194694,575457,280585,3462542391192,2.4535650153278e+19,0.708,6112161109,1.4340000000000002,0.205,9.474,42996.0,629.759,69075.19047619047,67.23100000000001,466555.0,18.659000000000002,1.608,16932412.5,17009679.0867,8726.2
2018-03-22,8903.7,9096.2,8499.1,8726.2,185044,685224,273747,3462542391192,2.4927533693728e+19,0.6409999999999999,5126740198,1.32,0.183,10.07,52455.0,600.534,68650.45,63.693000000000005,472231.0,18.658,1.5290000000000001,16934200.0,15970290.9102052,8916.8
2018-03-23,8725.3,8917.0,8305.6,8916.8,179685,684516,280964,3462542391192,2.2730425912518e+19,0.635,5087895281,1.249,0.17800000000000002,10.827,46561.0,614.1569999999999,68298.63157894737,56.61600000000001,501861.0,18.706,1.556,16935175.0,14450536.16,8547.4
2018-03-24,8917.3,9008.8,8523.6,8547.4,156931,483981,231638,3462542391192,2.6314085296376e+19,0.665,4286879706,1.232,0.163,9.231,44331.0,575.69,67438.38888888889,53.077,410341.0,18.672,1.105,16937812.5,16891637.75,8473.2
2018-03-25,8549.1,8679.0,8392.2,8473.2,135139,468670,205883,3462542391192,2.4859563754133e+19,0.588,5388802943,1.281,0.174,10.667,51497.0,541.385,67106.29411764706,49.538999999999994,347133.0,18.820999999999998,1.186,16939500.0,14782031.2754538,8143.5
2018-03-26,8474.0,8515.7,7865.9,8143.5,187700,603813,272766,3462542391192,2.4948705793397e+19,0.628,6114350902,1.1840000000000002,0.157,9.6,73572.0,627.224,66744.9375,70.77,474697.0,18.803,1.42,16940725.0,15370403.125,7801.7
2018-03-27,8146.5,8218.3,7760.6,7801.7,186913,625408,271228,3462542391192,2.5596322994135e+19,0.601,5862627010,1.175,0.155,9.474,45746.0,537.295,66247.4,63.693000000000005,503427.0,18.865,1.4280000000000002,16943275.0,14964770.5,7954.9
2018-03-28,7803.0,8110.4,7754.5,7954.9,177386,603242,258297,3462542391192,2.5674358331555e+19,0.529,5381192498,1.078,0.16,10.667,52119.0,558.7040000000001,65624.78571428571,60.153999999999996,452296.0,18.877,1.409,16944962.5,13721935.620373199,7129.2
2018-03-29,7955.2,7980.7,6954.9,7129.2,192259,564549,287598,3462542391192,2.4363793874532e+19,0.597,4772992117,1.068,0.146,9.474,33143.0,575.4580000000001,65310.07692307692,70.77,461083.0,18.887999999999998,1.413,16946262.5,13627332.0,6853.7
2018-03-30,7132.4,7288.1,6603.8,6853.7,185778,524121,291035,3462542391192,2.7794614074862e+19,0.51,5500616730,0.958,0.129,8.889,47540.0,563.905,65505.25,81.385,479054.0,18.942,1.2570000000000001,16948887.5,13937126.625,6938.2
2018-03-31,6856.5,7221.5,6804.9,6938.2,148489,555531,220797,3462542391192,2.4571125681464e+19,0.46299999999999997,3468628764,0.95,0.127,11.25,42448.0,494.839,65167.09090909091,60.153999999999996,377428.0,18.926,1.24,16950487.5,11496221.1522506,6825.2
2018-04-01,6939.1,7047.7,6460.1,6825.2,134967,375247,206387,3494288842680,2.5310432205209e+19,0.551,3626222150,0.925,0.128,8.889,42395.0,443.7,64162.3,65.391,358431.0,18.936,0.8959999999999999,16951775.0,13758062.625,7068.4
2018-04-02,6825.4,7121.3,6787.6,7068.4,168022,474973,246937,3511060552900,2.7528111432079e+19,0.502,6054216856,0.892,0.12,9.231,60612.0,504.634,63562.33333333334,69.923,405224.0,19.003,1.0859999999999999,16954462.5,13719904.25,7424.2
2018-04-03,7067.2,7519.3,7032.9,7424.2,198756,565505,284432,3511060552900,2.7723408774395e+19,0.546,7261310490,0.929,0.122,8.834,48518.0,557.97,63242.125,62.931000000000004,491273.0,18.992,1.219,16956500.0,15280200.9895155,6808.9
2018-04-04,7423.8,7432.9,6726.9,6808.9,185563,593058,277867,3511060552900,2.6382977672692e+19,0.502,4809928498,0.951,0.138,9.796,54292.0,577.756,63337.285714285725,61.162,468256.0,18.97,1.334,16957300.0,12472512.0625,6782.0
2018-04-05,6808.7,6918.2,6592.5,6782.0,181676,539654,259993,3511060552900,2.6757908926376e+19,0.5,4422965971,0.9129999999999999,0.127,9.231,38826.0,548.65,64457.5,66.42699999999999,449931.0,18.979,1.24,16960287.5,13311694.5,6624.3
2018-04-06,6783.7,6859.7,6523.4,6624.3,172751,698771,293641,3511060552900,2.6218032715689e+19,0.44799999999999995,4764351351,1.334,0.165,10.435,48405.0,504.68800000000005,64670.4,66.082,548967.0,18.898,1.964,16962012.5,11856536.2728565,6905.7
2018-04-07,6624.5,7071.9,6616.1,6905.7,154459,466690,217579,3511060552900,2.9001951444485e+19,0.5429999999999999,3518903022,1.216,0.13699999999999998,8.0,33204.0,440.529,52476.0,54.556999999999995,404330.0,18.952,1.194,16962837.5,15587298.0,7030.5
2018-04-08,6905.9,7113.4,6903.9,7030.5,138374,361859,202421,3511060552900,2.8284297703927e+19,0.505,3112606375,1.0659999999999998,0.131,8.943999999999999,37030.0,382.685,52796.0,49.637,330211.0,18.975,1.035,16966275.0,14130051.6983,6781.9
2018-04-09,7035.7,7192.5,6633.2,6781.9,176416,618370,258573,3511060552900,2.8332762549671e+19,0.45399999999999996,5146407671,0.879,0.141,9.796,47347.0,499.715,59029.0,60.471000000000004,439488.0,18.928,1.207,16968112.5,12870549.029244,6854.8
2018-04-10,6782.6,6899.5,6671.6,6854.8,186251,582899,276907,3511060552900,2.6356837203852e+19,0.535,4697862483,0.84,0.136,8.78,34349.0,498.909,59044.0,56.284,459720.0,18.926,1.11,16968362.5,13914521.9167,6962.1
2018-04-11,6855.6,6988.6,6818.4,6962.1,183087,533398,270337,3511060552900,2.8613288810095e+19,0.49200000000000005,4803928844,0.8590000000000001,0.134,8.943999999999999,37997.0,521.0980000000001,61072.0,52.788000000000004,448320.0,19.012,1.119,16972175.0,13939111.6667,7926.6
2018-04-12,6963.3,8009.6,6779.3,7926.6,210725,687889,299879,3511060552900,2.7905745809286e+19,0.517,6399715863,1.246,0.313,9.351,74504.0,567.172,68886.0,65.34899999999999,504382.0,19.04,1.8230000000000002,16973887.5,14467514.3872462,7887.4
2018-04-13,7926.9,8228.0,7756.6,7887.4,217117,599442,333113,3511060552900,2.7665618884825e+19,0.608,6737109397,1.341,0.415,8.727,45932.0,543.816,64178.0,67.118,530298.0,19.058,1.734,16976162.5,16284279.6875,8004.4
2018-04-14,7891.1,8180.2,7839.3,8004.4,161706,687813,244735,3796188328005,3.0270834843068e+19,0.46,3559279232,1.179,0.308,10.511,34312.0,448.536,50026.0,49.637,409997.0,19.064,1.37,16977875.0,13762525.1755,8363.6
2018-04-15,8004.6,8411.5,8004.6,8363.6,173868,724206,269983,3839316899030,2.7628382610799e+19,0.615,4243813117,1.1520000000000001,0.251,8.834,35502.0,470.289,52494.0,49.637,462054.0,19.058,1.18,16979400.0,17099064.220830098,8070.0
